"Time","Var","EPU","Value","Units"
2024,"Spot","MAB",0.942042297191982,"MeanCond"
1992,"Spotted hake","GB",0.996730058890843,"MeanCond"
1993,"Spotted hake","GB",0.979119253210979,"MeanCond"
1994,"Spotted hake","GB",0.966653558486106,"MeanCond"
1995,"Spotted hake","GB",0.964597958417383,"MeanCond"
1996,"Spotted hake","GB",1.03626255369028,"MeanCond"
1997,"Spotted hake","GB",0.984114834906347,"MeanCond"
1998,"Spotted hake","GB",0.990331312458835,"MeanCond"
1999,"Spotted hake","GB",0.958483883283833,"MeanCond"
2000,"Spotted hake","GB",0.950270334169355,"MeanCond"
2001,"Spotted hake","GB",0.940813480346809,"MeanCond"
2002,"Spotted hake","GB",0.933205290578129,"MeanCond"
2003,"Spotted hake","GB",1.00418472001411,"MeanCond"
2004,"Spotted hake","GB",0.918641168389573,"MeanCond"
2005,"Spotted hake","GB",0.972109434158,"MeanCond"
2006,"Spotted hake","GB",0.933091408799143,"MeanCond"
2007,"Spotted hake","GB",0.925827848095156,"MeanCond"
2008,"Spotted hake","GB",0.981494970810858,"MeanCond"
2009,"Spotted hake","GB",0.986251406780116,"MeanCond"
2010,"Spotted hake","GB",0.998455677370912,"MeanCond"
2011,"Spotted hake","GB",0.980391218952798,"MeanCond"
2012,"Spotted hake","GB",0.957320029539036,"MeanCond"
2013,"Spotted hake","GB",1.03764077807025,"MeanCond"
2014,"Spotted hake","GB",0.996764840610623,"MeanCond"
2015,"Spotted hake","GB",1.02060709384688,"MeanCond"
2016,"Spotted hake","GB",0.995270503728692,"MeanCond"
2018,"Spotted hake","GB",0.990455699012376,"MeanCond"
2019,"Spotted hake","GB",0.985524372146832,"MeanCond"
2021,"Spotted hake","GB",0.972446960023028,"MeanCond"
2022,"Spotted hake","GB",0.959193539599162,"MeanCond"
2023,"Spotted hake","GB",0.999841004868011,"MeanCond"
2024,"Spotted hake","GB",0.975056574511871,"MeanCond"
1992,"Spotted hake","MAB",1.00107839472567,"MeanCond"
1993,"Spotted hake","MAB",1.02199987936446,"MeanCond"
1994,"Spotted hake","MAB",1.01121438542297,"MeanCond"
1995,"Spotted hake","MAB",1.01699334968342,"MeanCond"
1996,"Spotted hake","MAB",1.00609596860468,"MeanCond"
1997,"Spotted hake","MAB",0.981745542109661,"MeanCond"
1998,"Spotted hake","MAB",0.974701560646483,"MeanCond"
1999,"Spotted hake","MAB",1.00345873798915,"MeanCond"
2000,"Spotted hake","MAB",0.989254494962533,"MeanCond"
2001,"Spotted hake","MAB",0.984328119229178,"MeanCond"
2002,"Spotted hake","MAB",0.952889075589223,"MeanCond"
2003,"Spotted hake","MAB",0.978578054734841,"MeanCond"
2004,"Spotted hake","MAB",0.946718759671512,"MeanCond"
2005,"Spotted hake","MAB",0.967412199717805,"MeanCond"
2006,"Spotted hake","MAB",0.956794163241914,"MeanCond"
2007,"Spotted hake","MAB",0.96146565482312,"MeanCond"
2008,"Spotted hake","MAB",0.947794362897458,"MeanCond"
2009,"Spotted hake","MAB",0.971536536990962,"MeanCond"
2010,"Spotted hake","MAB",1.00052166140563,"MeanCond"
2011,"Spotted hake","MAB",1.00398750118049,"MeanCond"
2012,"Spotted hake","MAB",0.975799673951823,"MeanCond"
2013,"Spotted hake","MAB",1.00281083029996,"MeanCond"
2014,"Spotted hake","MAB",0.977341296722678,"MeanCond"
2015,"Spotted hake","MAB",0.99023843549641,"MeanCond"
2016,"Spotted hake","MAB",0.994716404859363,"MeanCond"
2018,"Spotted hake","MAB",1.00189089952948,"MeanCond"
2019,"Spotted hake","MAB",0.987980060913314,"MeanCond"
2021,"Spotted hake","MAB",0.992199275420018,"MeanCond"
2022,"Spotted hake","MAB",1.00995873008442,"MeanCond"
2023,"Spotted hake","MAB",1.01836696745377,"MeanCond"
2024,"Spotted hake","MAB",1.01839225466793,"MeanCond"
1992,"Spotted hake",NA,1.00440759044886,"MeanCond"
1994,"Spotted hake",NA,1.01577268942714,"MeanCond"
1996,"Spotted hake",NA,0.994017067424658,"MeanCond"
1997,"Spotted hake",NA,0.983649006283241,"MeanCond"
2000,"Spotted hake",NA,0.964553227439229,"MeanCond"
2002,"Spotted hake",NA,0.95820265221578,"MeanCond"
2005,"Spotted hake",NA,1.00537431097364,"MeanCond"
2006,"Spotted hake",NA,0.978996565198617,"MeanCond"
2008,"Spotted hake",NA,0.957337854377781,"MeanCond"
2009,"Spotted hake",NA,0.99943284102225,"MeanCond"
2011,"Spotted hake",NA,0.967877128407606,"MeanCond"
2012,"Spotted hake",NA,1.02087597260655,"MeanCond"
2013,"Spotted hake",NA,1.04227578541313,"MeanCond"
2014,"Spotted hake",NA,0.972587759674627,"MeanCond"
2015,"Spotted hake",NA,1.0180448101729,"MeanCond"
2016,"Spotted hake",NA,1.03208195512167,"MeanCond"
2018,"Spotted hake",NA,1.03086070682849,"MeanCond"
2019,"Spotted hake",NA,0.977875447384745,"MeanCond"
2021,"Spotted hake",NA,0.928157193092836,"MeanCond"
2022,"Spotted hake",NA,1.02255231674335,"MeanCond"
2023,"Spotted hake",NA,0.981573510858338,"MeanCond"
2024,"Spotted hake",NA,1.04091653297288,"MeanCond"
1992,"Summer flounder","GB",1.0260575533295,"MeanCond"
1993,"Summer flounder","GB",1.08392100903815,"MeanCond"
1994,"Summer flounder","GB",1.01458040115567,"MeanCond"
1995,"Summer flounder","GB",1.01224064488426,"MeanCond"
1996,"Summer flounder","GB",0.98652794839142,"MeanCond"
1997,"Summer flounder","GB",1.03399005238619,"MeanCond"
1998,"Summer flounder","GB",0.981560604860504,"MeanCond"
1999,"Summer flounder","GB",1.01374698685096,"MeanCond"
2000,"Summer flounder","GB",1.03688359980071,"MeanCond"
2001,"Summer flounder","GB",0.980604295137198,"MeanCond"
2002,"Summer flounder","GB",0.965067310253142,"MeanCond"
2003,"Summer flounder","GB",0.999012934961432,"MeanCond"
2004,"Summer flounder","GB",0.969621103240676,"MeanCond"
2005,"Summer flounder","GB",0.975834316410332,"MeanCond"
2006,"Summer flounder","GB",1.00679362480171,"MeanCond"
2007,"Summer flounder","GB",1.00037657600607,"MeanCond"
2008,"Summer flounder","GB",1.01153077632506,"MeanCond"
2009,"Summer flounder","GB",0.980224756200307,"MeanCond"
2010,"Summer flounder","GB",0.954818028377808,"MeanCond"
2011,"Summer flounder","GB",1.01988055716445,"MeanCond"
2012,"Summer flounder","GB",1.00346426851843,"MeanCond"
2013,"Summer flounder","GB",1.00523254780702,"MeanCond"
2014,"Summer flounder","GB",1.05383342787461,"MeanCond"
2015,"Summer flounder","GB",1.02779888062498,"MeanCond"
2016,"Summer flounder","GB",1.04566439755337,"MeanCond"
2017,"Summer flounder","GB",0.999896706427643,"MeanCond"
2018,"Summer flounder","GB",0.991958716986567,"MeanCond"
2019,"Summer flounder","GB",1.0163112972852,"MeanCond"
2021,"Summer flounder","GB",1.0120252294731,"MeanCond"
2022,"Summer flounder","GB",1.02839017909201,"MeanCond"
2023,"Summer flounder","GB",1.0126123495398,"MeanCond"
2024,"Summer flounder","GB",0.924990670225082,"MeanCond"
1992,"Summer flounder","GOM",1.04045277569407,"MeanCond"
1993,"Summer flounder","GOM",1.09683338778819,"MeanCond"
1994,"Summer flounder","GOM",0.936543637453231,"MeanCond"
1997,"Summer flounder","GOM",1.02305375878758,"MeanCond"
2000,"Summer flounder","GOM",1.06369551402971,"MeanCond"
2001,"Summer flounder","GOM",0.996112371805206,"MeanCond"
2002,"Summer flounder","GOM",1.06795471576762,"MeanCond"
2004,"Summer flounder","GOM",1.03751170393174,"MeanCond"
2006,"Summer flounder","GOM",1.0902227030812,"MeanCond"
2007,"Summer flounder","GOM",1.11826703606992,"MeanCond"
2008,"Summer flounder","GOM",1.05488901085368,"MeanCond"
2011,"Summer flounder","GOM",1.02390776378647,"MeanCond"
2012,"Summer flounder","GOM",1.03008693274144,"MeanCond"
2013,"Summer flounder","GOM",1.02978099340215,"MeanCond"
2014,"Summer flounder","GOM",1.06142073382021,"MeanCond"
2015,"Summer flounder","GOM",1.1483980555662,"MeanCond"
2016,"Summer flounder","GOM",1.10192042172769,"MeanCond"
2018,"Summer flounder","GOM",1.04935343622559,"MeanCond"
2019,"Summer flounder","GOM",1.10928619435374,"MeanCond"
2021,"Summer flounder","GOM",1.06851665517738,"MeanCond"
2022,"Summer flounder","GOM",1.05844385235604,"MeanCond"
2023,"Summer flounder","GOM",1.03152429850593,"MeanCond"
2024,"Summer flounder","GOM",1.04790081077851,"MeanCond"
1992,"Summer flounder","MAB",0.985506170518305,"MeanCond"
1993,"Summer flounder","MAB",0.997480158168481,"MeanCond"
1994,"Summer flounder","MAB",1.01722298315202,"MeanCond"
1995,"Summer flounder","MAB",0.985901338398151,"MeanCond"
1996,"Summer flounder","MAB",0.979351474207152,"MeanCond"
1997,"Summer flounder","MAB",1.01355136865724,"MeanCond"
1998,"Summer flounder","MAB",1.00040374625129,"MeanCond"
1999,"Summer flounder","MAB",0.98217447737223,"MeanCond"
2000,"Summer flounder","MAB",0.999500758174066,"MeanCond"
2001,"Summer flounder","MAB",0.968367150800736,"MeanCond"
2002,"Summer flounder","MAB",0.967661620842871,"MeanCond"
2003,"Summer flounder","MAB",0.997832547235122,"MeanCond"
2004,"Summer flounder","MAB",0.975460692395861,"MeanCond"
2005,"Summer flounder","MAB",0.978020264873345,"MeanCond"
2006,"Summer flounder","MAB",0.979319352270588,"MeanCond"
2007,"Summer flounder","MAB",0.979082384513102,"MeanCond"
2008,"Summer flounder","MAB",0.975364083048532,"MeanCond"
2009,"Summer flounder","MAB",0.973840305636241,"MeanCond"
2010,"Summer flounder","MAB",0.966480697551097,"MeanCond"
2011,"Summer flounder","MAB",0.969871909100367,"MeanCond"
2012,"Summer flounder","MAB",0.973127003014382,"MeanCond"
2013,"Summer flounder","MAB",0.968713363054247,"MeanCond"
2014,"Summer flounder","MAB",0.977494080377894,"MeanCond"
2015,"Summer flounder","MAB",0.980465955984446,"MeanCond"
2016,"Summer flounder","MAB",0.97833299188015,"MeanCond"
2018,"Summer flounder","MAB",0.979091822254133,"MeanCond"
2019,"Summer flounder","MAB",0.958443105672986,"MeanCond"
2021,"Summer flounder","MAB",0.973344023362189,"MeanCond"
2022,"Summer flounder","MAB",0.988543786499984,"MeanCond"
2023,"Summer flounder","MAB",0.971158938596907,"MeanCond"
2024,"Summer flounder","MAB",0.945124853946816,"MeanCond"
1992,"Thorny skate","GB",0.904321177698982,"MeanCond"
1993,"Thorny skate","GB",0.942668230602822,"MeanCond"
1994,"Thorny skate","GB",0.963169157273234,"MeanCond"
1995,"Thorny skate","GB",0.951490697566123,"MeanCond"
1996,"Thorny skate","GB",0.926465809534434,"MeanCond"
1997,"Thorny skate","GB",1.03708199360653,"MeanCond"
1998,"Thorny skate","GB",0.906896364584873,"MeanCond"
1999,"Thorny skate","GB",1.03581794886604,"MeanCond"
2000,"Thorny skate","GB",0.936818713839135,"MeanCond"
2001,"Thorny skate","GB",0.888204127426837,"MeanCond"
2002,"Thorny skate","GB",0.913827893498503,"MeanCond"
2003,"Thorny skate","GB",0.960310174228743,"MeanCond"
2004,"Thorny skate","GB",0.948992456434098,"MeanCond"
2005,"Thorny skate","GB",0.937213189338035,"MeanCond"
2006,"Thorny skate","GB",0.957375760179954,"MeanCond"
2007,"Thorny skate","GB",0.974868450450201,"MeanCond"
2008,"Thorny skate","GB",0.948512472866391,"MeanCond"
2009,"Thorny skate","GB",0.914520559646056,"MeanCond"
2010,"Thorny skate","GB",0.967297192175699,"MeanCond"
2011,"Thorny skate","GB",0.95962936441586,"MeanCond"
2012,"Thorny skate","GB",0.877902283598137,"MeanCond"
2013,"Thorny skate","GB",1.02771905500936,"MeanCond"
2014,"Thorny skate","GB",0.985986220978328,"MeanCond"
2015,"Thorny skate","GB",1.02284959192226,"MeanCond"
2016,"Thorny skate","GB",0.956308248085656,"MeanCond"
2017,"Thorny skate","GB",0.921053357661888,"MeanCond"
2018,"Thorny skate","GB",1.0289217753315,"MeanCond"
2019,"Thorny skate","GB",1.00846233370526,"MeanCond"
2021,"Thorny skate","GB",1.04337088951873,"MeanCond"
2023,"Thorny skate","GB",0.991907757199531,"MeanCond"
2024,"Thorny skate","GB",0.93258087094551,"MeanCond"
1992,"Thorny skate","GOM",1.02349223904022,"MeanCond"
1993,"Thorny skate","GOM",1.04668562506079,"MeanCond"
1994,"Thorny skate","GOM",1.01501292522499,"MeanCond"
1995,"Thorny skate","GOM",1.03812308691824,"MeanCond"
1996,"Thorny skate","GOM",1.03664310779764,"MeanCond"
1997,"Thorny skate","GOM",1.02753209992947,"MeanCond"
1998,"Thorny skate","GOM",1.03280883731097,"MeanCond"
1999,"Thorny skate","GOM",1.03697345124372,"MeanCond"
2000,"Thorny skate","GOM",1.01020098760271,"MeanCond"
2001,"Thorny skate","GOM",0.988346588753633,"MeanCond"
2002,"Thorny skate","GOM",0.998048818145055,"MeanCond"
2003,"Thorny skate","GOM",0.986186387998088,"MeanCond"
2004,"Thorny skate","GOM",1.00631171546391,"MeanCond"
2005,"Thorny skate","GOM",0.993093018396984,"MeanCond"
2006,"Thorny skate","GOM",1.042930862807,"MeanCond"
2007,"Thorny skate","GOM",0.937075447505135,"MeanCond"
2008,"Thorny skate","GOM",1.00579367741397,"MeanCond"
2009,"Thorny skate","GOM",1.00086813955489,"MeanCond"
2010,"Thorny skate","GOM",0.981311738732728,"MeanCond"
2011,"Thorny skate","GOM",1.00629917473256,"MeanCond"
2012,"Thorny skate","GOM",0.971509960714874,"MeanCond"
2013,"Thorny skate","GOM",1.0305547670303,"MeanCond"
2014,"Thorny skate","GOM",1.03139676888564,"MeanCond"
2015,"Thorny skate","GOM",1.06760492035731,"MeanCond"
2016,"Thorny skate","GOM",1.05551304265585,"MeanCond"
2017,"Thorny skate","GOM",0.976523921992694,"MeanCond"
2018,"Thorny skate","GOM",1.01589163246035,"MeanCond"
2019,"Thorny skate","GOM",1.02927849655452,"MeanCond"
2021,"Thorny skate","GOM",1.01004757736626,"MeanCond"
2022,"Thorny skate","GOM",1.0690825453106,"MeanCond"
2023,"Thorny skate","GOM",1.02650895104046,"MeanCond"
2024,"Thorny skate","GOM",0.991985350709168,"MeanCond"
1992,"Thorny skate","SS",0.978954921210933,"MeanCond"
1993,"Thorny skate","SS",1.02108406731618,"MeanCond"
1994,"Thorny skate","SS",1.05421931530046,"MeanCond"
1995,"Thorny skate","SS",1.02561785705871,"MeanCond"
1996,"Thorny skate","SS",0.957393989538512,"MeanCond"
1997,"Thorny skate","SS",0.909855049330224,"MeanCond"
1999,"Thorny skate","SS",1.00591106495332,"MeanCond"
2000,"Thorny skate","SS",0.976469538729996,"MeanCond"
2001,"Thorny skate","SS",0.98107401320276,"MeanCond"
2002,"Thorny skate","SS",0.981777170515011,"MeanCond"
2003,"Thorny skate","SS",0.979878336482769,"MeanCond"
2004,"Thorny skate","SS",1.05871019095189,"MeanCond"
2005,"Thorny skate","SS",0.973068749770207,"MeanCond"
2006,"Thorny skate","SS",0.989311441099797,"MeanCond"
2009,"Thorny skate","SS",1.11278695305319,"MeanCond"
2010,"Thorny skate","SS",1.0093897793685,"MeanCond"
2011,"Thorny skate","SS",1.05589699183622,"MeanCond"
2012,"Thorny skate","SS",1.02164116857667,"MeanCond"
2013,"Thorny skate","SS",1.07439788681605,"MeanCond"
2014,"Thorny skate","SS",1.02158131327092,"MeanCond"
2015,"Thorny skate","SS",0.93839057133878,"MeanCond"
2016,"Thorny skate","SS",0.872230712198114,"MeanCond"
2017,"Thorny skate","SS",0.932398579964956,"MeanCond"
2019,"Thorny skate","SS",0.992500798297552,"MeanCond"
2021,"Thorny skate","SS",1.03804821015861,"MeanCond"
2022,"Thorny skate","SS",0.959419678267876,"MeanCond"
2023,"Thorny skate","SS",0.987205557557485,"MeanCond"
1992,"Weakfish","MAB",1.01884568347269,"MeanCond"
1993,"Weakfish","MAB",0.97352296831617,"MeanCond"
1994,"Weakfish","MAB",1.02764549905336,"MeanCond"
1995,"Weakfish","MAB",0.991937117563081,"MeanCond"
1996,"Weakfish","MAB",0.973671775450689,"MeanCond"
1997,"Weakfish","MAB",0.959273635586815,"MeanCond"
1998,"Weakfish","MAB",0.997637866432704,"MeanCond"
1999,"Weakfish","MAB",0.999219841677658,"MeanCond"
2000,"Weakfish","MAB",0.969867121410935,"MeanCond"
2001,"Weakfish","MAB",0.974759217552178,"MeanCond"
2002,"Weakfish","MAB",0.93811848686464,"MeanCond"
2003,"Weakfish","MAB",1.00181584893772,"MeanCond"
2004,"Weakfish","MAB",0.955184115278662,"MeanCond"
2005,"Weakfish","MAB",0.957144505420896,"MeanCond"
2006,"Weakfish","MAB",0.940180128461069,"MeanCond"
2007,"Weakfish","MAB",0.932625653789353,"MeanCond"
2008,"Weakfish","MAB",0.924356492156786,"MeanCond"
2009,"Weakfish","MAB",0.983410968512373,"MeanCond"
2010,"Weakfish","MAB",1.006492127383,"MeanCond"
2011,"Weakfish","MAB",0.958151525173817,"MeanCond"
2012,"Weakfish","MAB",0.967197871539414,"MeanCond"
2013,"Weakfish","MAB",0.950105663730414,"MeanCond"
2014,"Weakfish","MAB",0.99537805385305,"MeanCond"
2015,"Weakfish","MAB",0.971750974593889,"MeanCond"
2016,"Weakfish","MAB",0.949757318800275,"MeanCond"
2018,"Weakfish","MAB",0.985236129551768,"MeanCond"
2019,"Weakfish","MAB",0.97003283306387,"MeanCond"
2021,"Weakfish","MAB",0.957554876058586,"MeanCond"
2022,"Weakfish","MAB",1.00101579346866,"MeanCond"
2023,"Weakfish","MAB",1.03808519140567,"MeanCond"
2024,"Weakfish","MAB",1.00533589412588,"MeanCond"
1992,"White hake","GB",1.01804352145543,"MeanCond"
1993,"White hake","GB",1.02173184250678,"MeanCond"
1994,"White hake","GB",1.02356947947631,"MeanCond"
1995,"White hake","GB",1.10503953278115,"MeanCond"
1996,"White hake","GB",1.10634657804754,"MeanCond"
1997,"White hake","GB",1.00607238891955,"MeanCond"
1998,"White hake","GB",1.05157569023591,"MeanCond"
1999,"White hake","GB",1.05218558704876,"MeanCond"
2000,"White hake","GB",1.02552966302271,"MeanCond"
2001,"White hake","GB",0.962044432784999,"MeanCond"
2003,"White hake","GB",0.973830663438696,"MeanCond"
2004,"White hake","GB",0.970096993140094,"MeanCond"
2005,"White hake","GB",0.972073354861746,"MeanCond"
2006,"White hake","GB",0.95750453328675,"MeanCond"
2007,"White hake","GB",1.07955882213342,"MeanCond"
2008,"White hake","GB",0.985919665697301,"MeanCond"
2009,"White hake","GB",1.00916666331823,"MeanCond"
2010,"White hake","GB",0.986071796885354,"MeanCond"
2011,"White hake","GB",1.03749204534017,"MeanCond"
2012,"White hake","GB",1.02788294745718,"MeanCond"
2013,"White hake","GB",1.00928938799262,"MeanCond"
2014,"White hake","GB",1.04539346274027,"MeanCond"
2015,"White hake","GB",1.04203996235804,"MeanCond"
2016,"White hake","GB",1.00319379998709,"MeanCond"
2017,"White hake","GB",1.00472596547066,"MeanCond"
2018,"White hake","GB",1.04293243287282,"MeanCond"
2019,"White hake","GB",1.02529448150337,"MeanCond"
2021,"White hake","GB",1.02021632019076,"MeanCond"
2023,"White hake","GB",1.00517826117391,"MeanCond"
2024,"White hake","GB",0.934834741538596,"MeanCond"
1992,"White hake","GOM",0.979297075433251,"MeanCond"
1993,"White hake","GOM",1.01086765290117,"MeanCond"
1994,"White hake","GOM",1.00485084540084,"MeanCond"
1995,"White hake","GOM",0.992138266094745,"MeanCond"
1996,"White hake","GOM",1.00963604507451,"MeanCond"
1997,"White hake","GOM",1.01222050066787,"MeanCond"
1998,"White hake","GOM",0.985969117162243,"MeanCond"
1999,"White hake","GOM",1.00568429206364,"MeanCond"
2000,"White hake","GOM",0.964768303247865,"MeanCond"
2001,"White hake","GOM",0.997931444554539,"MeanCond"
2002,"White hake","GOM",0.974152952796588,"MeanCond"
2003,"White hake","GOM",0.974098745145739,"MeanCond"
2004,"White hake","GOM",0.980304963814083,"MeanCond"
2005,"White hake","GOM",0.972916201293893,"MeanCond"
2006,"White hake","GOM",0.987029005150285,"MeanCond"
2007,"White hake","GOM",0.992919073123026,"MeanCond"
2008,"White hake","GOM",0.97471015026406,"MeanCond"
2009,"White hake","GOM",0.978927259718878,"MeanCond"
2010,"White hake","GOM",0.976615413911346,"MeanCond"
2011,"White hake","GOM",0.981623320223697,"MeanCond"
2012,"White hake","GOM",1.01420563513623,"MeanCond"
2013,"White hake","GOM",1.02093529767463,"MeanCond"
2014,"White hake","GOM",1.01575422388998,"MeanCond"
2015,"White hake","GOM",0.99383842669364,"MeanCond"
2016,"White hake","GOM",0.97036306959809,"MeanCond"
2017,"White hake","GOM",0.972423388698051,"MeanCond"
2018,"White hake","GOM",1.00797858694729,"MeanCond"
2019,"White hake","GOM",0.978026712929915,"MeanCond"
2021,"White hake","GOM",0.953978382820991,"MeanCond"
2022,"White hake","GOM",0.973188960821504,"MeanCond"
2023,"White hake","GOM",0.948147299725073,"MeanCond"
2024,"White hake","GOM",0.934230036277181,"MeanCond"
1992,"White hake","SS",0.956999119564725,"MeanCond"
1993,"White hake","SS",0.993269938690141,"MeanCond"
1994,"White hake","SS",0.942082750347198,"MeanCond"
1995,"White hake","SS",0.946113899875013,"MeanCond"
1996,"White hake","SS",0.952273167075999,"MeanCond"
1997,"White hake","SS",0.949892242561825,"MeanCond"
1998,"White hake","SS",1.01949644231594,"MeanCond"
1999,"White hake","SS",0.990559514116704,"MeanCond"
2000,"White hake","SS",0.936843091655257,"MeanCond"
2001,"White hake","SS",0.989378625607692,"MeanCond"
2002,"White hake","SS",0.957724516902975,"MeanCond"
2003,"White hake","SS",0.944416592730136,"MeanCond"
2004,"White hake","SS",0.952842134874724,"MeanCond"
2005,"White hake","SS",0.905611962514732,"MeanCond"
2006,"White hake","SS",0.978749880324127,"MeanCond"
2007,"White hake","SS",0.961816584750634,"MeanCond"
2008,"White hake","SS",0.960245327670887,"MeanCond"
2009,"White hake","SS",0.958786097071044,"MeanCond"
2010,"White hake","SS",0.977400362398093,"MeanCond"
2011,"White hake","SS",0.982074718166036,"MeanCond"
2012,"White hake","SS",0.989163902571317,"MeanCond"
2013,"White hake","SS",1.01476688574193,"MeanCond"
2014,"White hake","SS",0.983630314260851,"MeanCond"
2015,"White hake","SS",1.02299650766114,"MeanCond"
2016,"White hake","SS",0.956088629734481,"MeanCond"
2017,"White hake","SS",0.953974898267077,"MeanCond"
2019,"White hake","SS",0.954310215093662,"MeanCond"
2021,"White hake","SS",0.984966441471252,"MeanCond"
2022,"White hake","SS",0.999069595126297,"MeanCond"
2023,"White hake","SS",0.981016616388673,"MeanCond"
2024,"White hake","SS",0.948442896364983,"MeanCond"
1992,"Windowpane","GB",0.999792785390502,"MeanCond"
1993,"Windowpane","GB",0.956835962299699,"MeanCond"
1994,"Windowpane","GB",1.01345531815639,"MeanCond"
1995,"Windowpane","GB",0.941903262215226,"MeanCond"
1996,"Windowpane","GB",0.954620132578099,"MeanCond"
1997,"Windowpane","GB",0.948853950117866,"MeanCond"
1998,"Windowpane","GB",0.926830033203749,"MeanCond"
1999,"Windowpane","GB",0.966302460357493,"MeanCond"
2000,"Windowpane","GB",0.930483716545069,"MeanCond"
2001,"Windowpane","GB",0.921676483058509,"MeanCond"
2002,"Windowpane","GB",0.931634309344472,"MeanCond"
2003,"Windowpane","GB",0.942073231211181,"MeanCond"
2004,"Windowpane","GB",0.940681303027281,"MeanCond"
2005,"Windowpane","GB",0.953186752552077,"MeanCond"
2006,"Windowpane","GB",0.974038986023857,"MeanCond"
2007,"Windowpane","GB",0.94107363784638,"MeanCond"
2008,"Windowpane","GB",0.953574626345669,"MeanCond"
2009,"Windowpane","GB",0.953583008753245,"MeanCond"
2010,"Windowpane","GB",0.946073381246153,"MeanCond"
2011,"Windowpane","GB",0.957193590678862,"MeanCond"
2012,"Windowpane","GB",1.00455220421069,"MeanCond"
2013,"Windowpane","GB",0.999566998367974,"MeanCond"
2014,"Windowpane","GB",1.00744397362828,"MeanCond"
2015,"Windowpane","GB",1.01074244747964,"MeanCond"
2016,"Windowpane","GB",1.00407800953474,"MeanCond"
2017,"Windowpane","GB",1.04328135825195,"MeanCond"
2018,"Windowpane","GB",0.99493442225106,"MeanCond"
2019,"Windowpane","GB",0.985940817972861,"MeanCond"
2021,"Windowpane","GB",0.99077309412216,"MeanCond"
2022,"Windowpane","GB",0.966272312500749,"MeanCond"
2023,"Windowpane","GB",1.0096450399945,"MeanCond"
2024,"Windowpane","GB",0.956798922026777,"MeanCond"
1992,"Windowpane","GOM",1.06808054026973,"MeanCond"
1993,"Windowpane","GOM",1.02123606256947,"MeanCond"
1994,"Windowpane","GOM",1.03546227797725,"MeanCond"
1995,"Windowpane","GOM",0.946194060855117,"MeanCond"
1996,"Windowpane","GOM",1.00371274805652,"MeanCond"
1997,"Windowpane","GOM",1.04954372300496,"MeanCond"
1998,"Windowpane","GOM",0.985210060220875,"MeanCond"
1999,"Windowpane","GOM",0.988827357779324,"MeanCond"
2000,"Windowpane","GOM",1.00114232215691,"MeanCond"
2001,"Windowpane","GOM",0.954008036737402,"MeanCond"
2002,"Windowpane","GOM",0.97651717940258,"MeanCond"
2003,"Windowpane","GOM",0.959773531107431,"MeanCond"
2004,"Windowpane","GOM",0.973508442834219,"MeanCond"
2005,"Windowpane","GOM",0.989266184190098,"MeanCond"
2006,"Windowpane","GOM",1.01294229595077,"MeanCond"
2007,"Windowpane","GOM",0.934851491763963,"MeanCond"
2008,"Windowpane","GOM",1.00329448425328,"MeanCond"
2009,"Windowpane","GOM",1.01694426218426,"MeanCond"
2010,"Windowpane","GOM",0.988273825594843,"MeanCond"
2011,"Windowpane","GOM",1.04787894588599,"MeanCond"
2012,"Windowpane","GOM",0.995230371447008,"MeanCond"
2013,"Windowpane","GOM",1.00103151643979,"MeanCond"
2014,"Windowpane","GOM",1.01515011966812,"MeanCond"
2015,"Windowpane","GOM",1.04316898531281,"MeanCond"
2016,"Windowpane","GOM",1.03104938257197,"MeanCond"
2017,"Windowpane","GOM",1.0267469412209,"MeanCond"
2018,"Windowpane","GOM",1.01254283015683,"MeanCond"
2019,"Windowpane","GOM",1.00374013842438,"MeanCond"
2021,"Windowpane","GOM",1.04584182487988,"MeanCond"
2022,"Windowpane","GOM",1.01019542863634,"MeanCond"
2023,"Windowpane","GOM",0.954940667158798,"MeanCond"
2024,"Windowpane","GOM",0.960266371432711,"MeanCond"
1992,"Windowpane","MAB",1.05387634225525,"MeanCond"
1993,"Windowpane","MAB",1.06272855984186,"MeanCond"
1994,"Windowpane","MAB",1.05467257921378,"MeanCond"
1995,"Windowpane","MAB",1.06483980670278,"MeanCond"
1996,"Windowpane","MAB",1.05293624785151,"MeanCond"
1997,"Windowpane","MAB",1.08464364776316,"MeanCond"
1998,"Windowpane","MAB",1.06372013361363,"MeanCond"
1999,"Windowpane","MAB",1.05324916188673,"MeanCond"
2000,"Windowpane","MAB",1.06920853348127,"MeanCond"
2001,"Windowpane","MAB",1.06353593587685,"MeanCond"
2002,"Windowpane","MAB",1.03939675759076,"MeanCond"
2003,"Windowpane","MAB",1.07503845834556,"MeanCond"
2004,"Windowpane","MAB",1.05410492999617,"MeanCond"
2005,"Windowpane","MAB",1.05125863496574,"MeanCond"
2006,"Windowpane","MAB",1.01485927532526,"MeanCond"
2007,"Windowpane","MAB",1.02296107906402,"MeanCond"
2008,"Windowpane","MAB",1.03931331506629,"MeanCond"
2009,"Windowpane","MAB",1.03133408889903,"MeanCond"
2010,"Windowpane","MAB",1.03689845410367,"MeanCond"
2011,"Windowpane","MAB",1.03863135962542,"MeanCond"
2012,"Windowpane","MAB",1.05323212008443,"MeanCond"
2013,"Windowpane","MAB",1.00688002319248,"MeanCond"
