"","Entity.Name","Jurisdiction","FMP","Science.Center","Regional.Ecosystem","FSSI.Stock.","ITIS.Taxon.Serial.Number","Scientific.Name","Common.Name","Stock.Area","Assessment.Year","Assessment.Month","Last.Data.Year","Update.Type","Review.Result","Assessment.Model","Model.Version","Lead.Lab","Citation","Final.Assessment.Report.1","Final.Assessment.Report.2","Point.of.Contact","Life.History.Data","Abundance.Data","Catch.Data","Assessment.Level","Assessment.Frequency","Assessment.Type","Model.Category","Catch.Input.Data","Abundance.Input.Data","Biological.Input.Data","Ecosystem.Linkage","Composition.Input.Data","F.Year","Estimated.F","F.Unit","F.Basis","Flimit","Flimit.Basis","Fmsy","Fmsy.Basis","F.Flimit","F.Fmsy","Ftarget","Ftarget.Basis","F.Ftarget","B.Year","Estimated.B","B.Unit","B.Basis","Blimit","Blimit.Basis","Bmsy","Bmsy.Basis","B.Blimit","B.Bmsy","MSY","MSY.Unit","Comments"
"287","Smooth skate - Gulf of Maine","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564151,"Malacoraja senta","Smooth skate","Gulf of Maine",2015,7,2014,"Full Update","Full acceptance","Index",NA,"NEFSC","NEFSC Memo (Karp to Bullard) July 27, 2015","Update of Skate Stock Based on NEFSC Bottom Trawl Survey Data through 2015",NA,"Jim Weinberg",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2014,-12.5,"% Change in Survey CPUE","Change in Relative Abundance",-30,"% change",NA,NA,0.416999995708466,NA,NA,NA,NA,2014,0.189999997615814,"kg/tow","Survey CPUE - 3 Year Average",0.129999995231628,"half avg survey CPUE",0.270000010728836,"Avg. survey CPUE",1.46200001239777,0.703999996185303,NA,NA,NA
"288","Smooth skate - Gulf of Maine","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564151,"Malacoraja senta","Smooth skate","Gulf of Maine",2016,8,2015,"Full Update","Full acceptance","Index",NA,"NEFSC","NEFSC Memo (Karp to Bullard) August 22, 2016","Update of Skate Stock Status based on NEFSC Bottom Trawl Survey Data Through Autumn 2015/Spring 2016 and Revision of Landings and Discards of Skates by Species",NA,"Katherine Sosebee",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2015,6.80000019073486,"% Change in Survey CPUE","Change in Relative Abundance",-30,"% change",NA,NA,-9999,NA,NA,NA,NA,2015,0.209999993443489,"kg/tow","Survey CPUE - 3 Year Average",0.129999995231628,"half avg survey CPUE",0.270000010728836,"Avg. survey CPUE",1.61500000953674,0.777999997138977,NA,NA,NA
"289","Smooth skate - Gulf of Maine","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564151,"Malacoraja senta","Smooth skate","Gulf of Maine",2017,8,2016,"Full Update","Full acceptance","Index",NA,"NEFSC","2016 NE Skate Stock Status Update  http://s3.amazonaws.com/nefmc.org/4_NEFSC_SkateMemo_July_2017_170922_085135.pdf","2016 NE Skate Stock Status Update",NA,"Katherine Sosebee",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2016,21.3999996185303,"% Change in Survey CPUE","Change in Relative Abundance",-30,"% change",NA,NA,-9999,NA,NA,NA,NA,2016,0.25,"kg/tow","Survey CPUE - 3 Year Average",0.129999995231628,"half avg survey CPUE",0.270000010728836,"Avg. survey CPUE",1.92299997806549,0.925999999046326,NA,NA,NA
"290","Smooth skate - Gulf of Maine","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564151,"Malacoraja senta","Smooth skate","Gulf of Maine",2018,8,2017,"Full Update","Full acceptance","Index",NA,"NEFSC","2017 NE Skate Stock Status Update","2017 NE Skate Stock Status Update",NA,"Katherine Sosebee",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2017,14.5,"% Change in Survey CPUE","Change in Relative Abundance",-30,"% change",NA,NA,-9999,NA,NA,NA,NA,2017,0.284999996423721,"kg/tow","Survey CPUE - 3 Year Average",0.129999995231628,"half avg survey CPUE",0.270000010728836,"Avg. survey CPUE",2.19199991226196,1.05599999427795,NA,NA,NA
"291","Smooth skate - Gulf of Maine","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564151,"Malacoraja senta","Smooth skate","Gulf of Maine",2019,8,2018,NA,"Full acceptance","Survey Abundance","Average Survey CPUE","NEFSC",NA,"2018 NE Skate Stock Status Update",NA,"K. Soesbee",NA,NA,NA,NA,NA,"Operational",2,2,3,NA,0,1,2018,-0.200000002980232,"% Change in Survey CPUE","Change in Relative Abundance",-30,"%change",NA,NA,0.00700000021606684,NA,NA,NA,NA,2018,0.270000010728836,"Kilograms / Tow","Survey CPUE - 3 Year Average",0.135000005364418,"0.5*Bmsy",0.270000010728836,"Avg. survey CPUE",2,1,NA,NA,NA
"292","Thorny skate - Gulf of Maine","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564149,"Amblyraja radiata","Thorny skate","Gulf of Maine",2006,12,2005,"Benchmark","Accept previous approach, remand new attempt","index",NA,"NEFSC","NEFSC CRD 07-03 (2007)","SKATE COMPLEX: ASSESSMENT SUMMARY F0R 2006",NA,"Weinberg",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,2005,-11.1999998092651,"%_Change","Survey_Abundance_Index",-20,"Critical_Percent",NA,NA,0.560000002384186,NA,NA,NA,NA,2005,0.560000002384186,"kg/tow","Survey index",2.20000004768372,"historical surveys",4.40000009536743,"proxy",0.254999995231628,0.127000004053116,NA,NA,NA
"293","Thorny skate - Gulf of Maine","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564149,"Amblyraja radiata","Thorny skate","Gulf of Maine",2008,6,2008,"Full Update","Full acceptance","Index",NA,"NEFSC","NEFSC Memo (Thompson) April 13, 2009",NA,NA,"Jim Weinberg",2,1,0,1,2,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,0.419999986886978,"kg/tow","survey CPUE 3 yr avg",2.05999994277954,"half avg survey CPUE",4.11999988555908,"avg survey CPUE",0.203999996185303,0.101999998092651,NA,NA,NA
"294","Thorny skate - Gulf of Maine","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564149,"Amblyraja radiata","Thorny skate","Gulf of Maine",2009,4,2008,"Full Update","Full acceptance","Index",NA,"NEFSC","NEFSC Memo (Thompson) April 13, 2009","The Northeast Data Poor Stocks  Working Group Report",NA,"Jim Weinberg",2,1,0,1,2,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,0.419999986886978,"kg/tow","survey CPUE 3 yr avg",2.05999994277954,"half avg survey CPUE",4.11999988555908,"avg survey CPUE",0.203999996185303,0.101999998092651,NA,NA,NA
"295","Thorny skate - Gulf of Maine","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564149,"Amblyraja radiata","Thorny skate","Gulf of Maine",2011,1,2010,"Full Update","Full acceptance","Index","Survey Abundance","NEFSC","NEFSC Memo (Thompson) Jan. 13, 2011",NA,NA,"Jim Weinberg",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2010,-4.40000009536743,"% Change in Survey CPUE","Change in Relative Abundance",-20,"% change",NA,NA,0.219999998807907,NA,NA,NA,NA,2010,0.245000004768372,"kg/tow","Survey CPUE - 3 Year Average",2.05999994277954,"half avg survey CPUE",4.11999988555908,"avg survey CPUE",0.119000002741814,0.0590000003576279,NA,NA,NA
"296","Thorny skate - Gulf of Maine","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564149,"Amblyraja radiata","Thorny skate","Gulf of Maine",2012,7,2011,"Full Update","Full acceptance","Index","Survey Abundance","NEFSC","NEFSC Memo (Karp) Aug. 21, 2012","Brief Summary of the Northeast Skate Complex",NA,"Jim Weinberg",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2011,-2.40000009536743,"% Change in Survey CPUE","Change in Relative Abundance",-20,"% change",NA,NA,0.119999997317791,NA,NA,NA,NA,2011,0.239999994635582,"kg/tow","Survey CPUE - 3 Year Average",2.05999994277954,"half avg survey CPUE",4.13000011444092,"avg survey CPUE",0.116999998688698,0.0579999983310699,NA,NA,NA
"297","Thorny skate - Gulf of Maine","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564149,"Amblyraja radiata","Thorny skate","Gulf of Maine",2013,7,2012,"Full Update","Full acceptance","Index","Survey Abundance","NEFSC","NEFSC Memo (Karp to Bullard) July 2, 2013","Update of Skate Stock Status Based on NEFSC Bottom Trawl Survey Data through Autumn 2012 and Spring 2013",NA,"Jim Weinberg",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2012,-24.1000003814697,"% Change in Survey CPUE","Change in Relative Abundance",-20,"% change",NA,NA,1.20500004291534,NA,NA,NA,NA,2012,0.180000007152557,"kg/tow","Survey CPUE - 3 Year Average",2.05999994277954,"half avg survey CPUE",4.13000011444092,"avg survey CPUE",0.0869999974966049,0.0439999997615814,NA,NA,NA
"298","Thorny skate - Gulf of Maine","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564149,"Amblyraja radiata","Thorny skate","Gulf of Maine",2014,8,2013,"Full Update","Full acceptance","Index","Survey Abundance","NEFSC","NEFSC Memo (Karp to Bullard) Aug. 22, 2014","Update of Skate Stock Status Based on NEFSC Bottom Trawl Survey Data through Autumn 2013/Spring 2014",NA,"Jim Weinberg",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2013,-31.8999996185303,"% Change in Survey CPUE","Change in Relative Abundance",-20,"% change",NA,NA,1.59500002861023,NA,NA,NA,NA,2013,0.119999997317791,"kg/tow","Survey CPUE - 3 Year Average",2.05999994277954,"half avg survey CPUE",4.13000011444092,"avg survey CPUE",0.0579999983310699,0.028999999165535,NA,NA,NA
"299","Thorny skate - Gulf of Maine","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564149,"Amblyraja radiata","Thorny skate","Gulf of Maine",2015,7,2014,"Full Update","Full acceptance","Index",NA,"NEFSC","NEFSC Memo (Karp to Bullard) July 27, 2015","Update of Skate Stock Based on NEFSC Bottom Trawl Survey Data through 2015",NA,"Jim Weinberg",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2014,8.69999980926514,"% Change in Survey CPUE","Change in Relative Abundance",-20,"% change",NA,NA,-9999,NA,NA,NA,NA,2014,0.129999995231628,"kg/tow","Survey CPUE - 3 Year Average",2.05999994277954,"half avg survey CPUE",4.13000011444092,"avg survey CPUE",0.063000001013279,0.0309999994933605,NA,NA,NA
"300","Thorny skate - Gulf of Maine","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564149,"Amblyraja radiata","Thorny skate","Gulf of Maine",2016,8,2015,"Full Update","Full acceptance","Index",NA,"NEFSC","NEFSC Memo (Karp to Bullard) August 22, 2016","Update of Skate Stock Status based on NEFSC Bottom Trawl Survey Data Through Autumn 2015/Spring 2016 and Revision of Landings and Discards of Skates by Species",NA,"Katherine Sosebee",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2015,26.2999992370605,"% Change in Survey CPUE","Change in Relative Abundance",-20,"% change",NA,NA,-9999,NA,NA,NA,NA,2015,0.170000001788139,"kg/tow","Survey CPUE - 3 Year Average",2.05999994277954,"half avg survey CPUE",4.13000011444092,"avg survey CPUE",0.0829999968409538,0.0410000011324883,NA,NA,NA
"301","Thorny skate - Gulf of Maine","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564149,"Amblyraja radiata","Thorny skate","Gulf of Maine",2017,8,2016,"Full Update","Full acceptance","Index",NA,"NEFSC","2016 NE Skate Stock Status Update  http://s3.amazonaws.com/nefmc.org/4_NEFSC_SkateMemo_July_2017_170922_085135.pdf","2016 NE Skate Stock Status Update",NA,"Katherine Sosebee",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2016,3.70000004768372,"% Change in Survey CPUE","Change in Relative Abundance",-20,"% change",NA,NA,-9999,NA,NA,NA,NA,2016,0.180000007152557,"kg/tow","Survey CPUE - 3 Year Average",2.05999994277954,"half avg survey CPUE",4.13000011444092,"avg survey CPUE",0.0869999974966049,0.0439999997615814,NA,NA,NA
"302","Thorny skate - Gulf of Maine","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564149,"Amblyraja radiata","Thorny skate","Gulf of Maine",2018,8,2017,"Full Update","Full acceptance","Index",NA,"NEFSC","2017 NE Skate Stock Status Update","2017 NE Skate Stock Status Update",NA,"Katherine Sosebee",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2017,-0.600000023841858,"% Change in Survey CPUE","Change in Relative Abundance",-20,"% change",NA,NA,0.0299999993294477,NA,NA,NA,NA,2017,0.174999997019768,"kg/tow","Survey CPUE - 3 Year Average",2.05999994277954,"half avg survey CPUE",4.13000011444092,"avg survey CPUE",0.0850000008940697,0.0419999994337559,NA,NA,NA
"303","Thorny skate - Gulf of Maine","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564149,"Amblyraja radiata","Thorny skate","Gulf of Maine",2019,8,2018,NA,"Full acceptance","Index Method","Average Survey CPUE","NEFSC",NA,"2018 NE Skate Stock Status Update",NA,"K. Soesbee",NA,NA,NA,NA,NA,"Operational",2,2,3,NA,0,1,2018,-8.39999961853027,"% Change in Survey CPUE","Change in Relative Abundance",-20,"%change",NA,NA,0.419999986886978,NA,NA,NA,NA,2018,0.159999996423721,"Kilograms / Tow","Survey CPUE - 3 Year Average",2.05999994277954,"0.5*Bmsy",4.13000011444092,"Avg. survey CPUE",0.0780000016093254,0.0390000008046627,NA,NA,NA
"304","Winter skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","Y",564145,"Leucoraja ocellata","Winter skate","Georges Bank / Southern New England",2006,12,2005,"Benchmark","Accept previous approach, remand new attempt","index",NA,"NEFSC","NEFSC CRD 07-03 (2007)","SKATE COMPLEX: ASSESSMENT SUMMARY F0R 2006",NA,"Weinberg",0,1,0,1,3,NA,NA,NA,NA,NA,NA,NA,2005,-22.8999996185303,NA,NA,-20,"%_change_in_survey_index",NA,NA,1.14499998092651,NA,NA,NA,NA,2005,3.33999991416931,"kg/tow","Survey index",3.23000001907349,"historical surveys",6.46000003814697,"75%_percentile_survey_average",1.03400003910065,0.517000019550323,NA,NA,NA
"305","Winter skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","Y",564145,"Leucoraja ocellata","Winter skate","Georges Bank / Southern New England",2008,6,2008,"Full Update","Full acceptance","Index",NA,"NEFSC","NEFSC Memo (Thompson) April 13, 2009",NA,NA,"Jim Weinberg",2,1,0,1,2,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,5.23000001907349,"kg/tow","survey CPUE 3 yr avg",2.79999995231628,"0.5*Bmsy",5.59999990463257,"75%_survey_index_value",1.86800003051758,0.934000015258789,NA,NA,NA
"306","Winter skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","Y",564145,"Leucoraja ocellata","Winter skate","Georges Bank / Southern New England",2009,4,2008,"Full Update","Full acceptance","Index",NA,"NEFSC","NEFSC Memo (Thompson) April 13, 2009","The Northeast Data Poor Stocks  Working Group Report",NA,"Jim Weinberg",2,1,0,1,2,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,5.23000001907349,"kg/tow","survey CPUE 3 yr avg",2.79999995231628,"0.5*Bmsy",5.59999990463257,"75th_percentile_survey_index",1.86800003051758,0.934000015258789,NA,NA,NA
"307","Winter skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","Y",564145,"Leucoraja ocellata","Winter skate","Georges Bank / Southern New England",2011,1,2010,"Full Update","Full acceptance","Index","Survey Abundance","NEFSC","NEFSC Memo (Thompson) Jan. 13, 2011",NA,NA,"Jim Weinberg",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2010,17.6000003814697,"% Change in Survey CPUE","Change in Relative Abundance",-20,"% change",NA,NA,-9999,NA,NA,NA,NA,2010,9.68400001525879,"kg/tow","Survey CPUE - 3 Year Average",2.79999995231628,"0.5*Bmsy",5.59999990463257,"75th_percentile_survey_index",3.45900011062622,1.72899997234344,NA,NA,NA
"308","Winter skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","Y",564145,"Leucoraja ocellata","Winter skate","Georges Bank / Southern New England",2012,7,2011,"Full Update","Full acceptance","Index",NA,"NEFSC","NEFSC Memo (Karp) Aug. 21, 2012","Brief Summary of the Northeast Skate Complex",NA,"Jim Weinberg",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2011,-10.1999998092651,"% Change in Survey CPUE","Change in Relative Abundance",-20,"% change",NA,NA,0.509999990463257,NA,NA,NA,NA,2011,8.6899995803833,"kg/tow","Survey CPUE - 3 Year Average",2.79999995231628,"0.5*Bmsy",5.59999990463257,"75th_percentile_survey_index",3.10400009155273,1.55200004577637,NA,NA,NA
"309","Winter skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","Y",564145,"Leucoraja ocellata","Winter skate","Georges Bank / Southern New England",2013,7,2012,"Full Update","Full acceptance","Index",NA,"NEFSC","NEFSC Memo (Karp to Bullard) July 2, 2013","Update of Skate Stock Status Based on NEFSC Bottom Trawl Survey Data through Autumn 2012 and Spring 2013",NA,"Jim Weinberg",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2012,-23.2000007629395,"% Change in Survey CPUE","Change in Relative Abundance",-20,"% change",NA,NA,1.1599999666214,NA,NA,NA,NA,2012,6.67999982833862,"kg/tow","Survey CPUE - 3 Year Average",2.79999995231628,"0.5*Bmsy",5.59999990463257,"75th_percentile_survey_index",2.38599991798401,1.192999958992,NA,NA,NA
"310","Winter skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","Y",564145,"Leucoraja ocellata","Winter skate","Georges Bank / Southern New England",2014,8,2013,"Full Update","Full acceptance","Index",NA,"NEFSC","NEFSC Memo (Karp to Bullard) Aug. 22, 2014","Update of Skate Stock Status Based on NEFSC Bottom Trawl Survey Data through Autumn 2013/Spring 2014",NA,"Jim Weinberg",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2013,-25.7000007629395,"% Change in Survey CPUE","Change in Relative Abundance",-20,"% change",NA,NA,1.2849999666214,NA,NA,NA,NA,2013,4.96000003814697,"kg/tow","Survey CPUE - 3 Year Average",2.79999995231628,"0.5*Bmsy",5.59999990463257,"75th_Percentile_Survey_Index",1.77100002765656,0.885999977588654,NA,NA,NA
"311","Winter skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","Y",564145,"Leucoraja ocellata","Winter skate","Georges Bank / Southern New England",2015,7,2014,"Full Update","Full acceptance","Index",NA,"NEFSC","NEFSC Memo (Karp to Bullard) July 27, 2015","Update of Skate Stock Based on NEFSC Bottom Trawl Survey Data through 2015",NA,"Jim Weinberg",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2014,2,"% Change in Survey CPUE","Change in Relative Abundance",-20,"% change",NA,NA,-9999,NA,NA,NA,NA,2014,5.05999994277954,"kg/tow","Survey CPUE - 3 Year Average",2.79999995231628,"half avg survey CPUE",5.59999990463257,"avg survey CPUE",1.807000041008,0.903999984264374,NA,NA,NA
"312","Winter skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","Y",564145,"Leucoraja ocellata","Winter skate","Georges Bank / Southern New England",2016,8,2015,"Full Update","Full acceptance","Index",NA,"NEFSC","NEFSC Memo (Karp to Bullard) August 22, 2016","Update of Skate Stock Status based on NEFSC Bottom Trawl Survey Data Through Autumn 2015/Spring 2016 and Revision of Landings and Discards of Skates by Species",NA,"Katherine Sosebee",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2015,5.69999980926514,"% Change in Survey CPUE","Change in Relative Abundance",-20,"% change",NA,NA,-9999,NA,NA,NA,NA,2015,5.34999990463257,"kg/tow","Survey CPUE - 3 Year Average",2.82999992370605,"half avg survey CPUE",5.65999984741211,"avg survey CPUE",1.88999998569489,0.944999992847443,NA,NA,NA
"313","Winter skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","Y",564145,"Leucoraja ocellata","Winter skate","Georges Bank / Southern New England",2017,8,2016,"Full Update","Full acceptance","Index",NA,"NEFSC","2016 NE Skate Stock Status Update  http://s3.amazonaws.com/nefmc.org/4_NEFSC_SkateMemo_July_2017_170922_085135.pdf","2016 NE Skate Stock Status Update",NA,"Katherine Sosebee",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2016,24.2000007629395,"% Change in Survey CPUE","Change in Relative Abundance",-20,"% change",NA,NA,-9999,NA,NA,NA,NA,2016,6.65000009536743,"kg/tow","Survey CPUE - 3 Year Average",2.82999992370605,"half avg survey CPUE",5.65999984741211,"avg survey CPUE",2.34999990463257,1.17499995231628,NA,NA,NA
"314","Winter skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","Y",564145,"Leucoraja ocellata","Winter skate","Georges Bank / Southern New England",2018,8,2017,"Full Update","Full acceptance","Index",NA,"NEFSC","2017 NE Skate Stock Status Update","2017 NE Skate Stock Status Update",NA,"Katherine Sosebee",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2017,7.09999990463257,"% Change in Survey CPUE","Change in Relative Abundance",-20,"% change",NA,NA,-9999,NA,NA,NA,NA,2017,7.11999988555908,"kg/tow","Survey CPUE - 3 Year Average",2.82999992370605,"half avg survey CPUE",5.65999984741211,"avg survey CPUE",2.51600003242493,1.25800001621246,NA,NA,NA
"315","Winter skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","Y",564145,"Leucoraja ocellata","Winter skate","Georges Bank / Southern New England",2019,8,2018,NA,"Full acceptance","Index Method","Average Survey CPUE","NEFSC",NA,"2018 NE Skate Stock Status Update",NA,"K. Soesbee",NA,NA,NA,NA,NA,"Operational",2,2,3,NA,0,1,2018,1.20000004768372,"% Change in Survey CPUE","Change in Relative Abundance",-20,"%change",NA,NA,-9999,NA,NA,NA,NA,2018,7.21999979019165,"Kg / Tow","Survey CPUE - 3 Year Average",2.82999992370605,"0.5*Bmsy",5.65999984741211,"Avg. survey CPUE",2.55100011825562,1.27600002288818,NA,NA,NA
"316","Goosefish - Gulf of Maine / Northern Georges Bank","NEFMC / MAFMC","Monkfish","NEFSC","Northeast Shelf","Y",164499,"Lophius americanus","Goosefish","Gulf of Maine / Northern Georges Bank",2005,4,2003,"Benchmark","Full acceptance","Survey Abundance Index",NA,NA,"SARC 40 Report (2005)","40th SAW Assessment Report",NA,NA,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fmsy proxy",NA,2003,2.02500009536743,"kg/Tow","3-Yr_Average_Fall_Survey_Biomass",1.25,NA,2.49600005149841,"Median_Historical_Abundance",1.62000000476837,0.810000002384186,NA,NA,NA
"317","Goosefish - Gulf of Maine / Northern Georges Bank","NEFMC / MAFMC","Monkfish","NEFSC","Northeast Shelf","Y",164499,"Lophius americanus","Goosefish","Gulf of Maine / Northern Georges Bank",2006,2,2005,"Full Update","Full acceptance","Survey Abundance Index",NA,NA,"Memo, Feb. 2006, Boreman to Kurkul",NA,NA,NA,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fmsy proxy",NA,NA,NA,NA,NA,NA,NA,NA,"Bmsy proxy",NA,0.479999989271164,NA,NA,NA
"318","Goosefish - Gulf of Maine / Northern Georges Bank","NEFMC / MAFMC","Monkfish","NEFSC","Northeast Shelf","Y",164499,"Lophius americanus","Goosefish","Gulf of Maine / Northern Georges Bank",2007,8,2006,"Benchmark","Full acceptance","Statistical Catch at Length (SCALE)",NA,"NEFSC","NEFSC CRD 07-13 (2007)","Monkfish Assessment Summary for 2007",NA,"Weinberg",3,2,1,4,2,NA,NA,NA,NA,NA,NA,NA,2006,0.0900000035762787,"Fully_Selected_F","F rate",0.310000002384186,"Fmax",0.310000002384186,"proxy",0.28999999165535,0.28999999165535,0.180000007152557,"F40%",0.5,2006,118700,"mt","Total stock biomass",65200,"Bmin_From_Asmt_Timeseries_1980-2006",92200,"Average_B_From_Model_1980-2006",1.82000005245209,1.28999996185303,NA,NA,NA
"319","Goosefish - Gulf of Maine / Northern Georges Bank","NEFMC / MAFMC","Monkfish","NEFSC","Northeast Shelf","Y",164499,"Lophius americanus","Goosefish","Gulf of Maine / Northern Georges Bank",2010,7,2009,"Benchmark","Full acceptance","SCALE",NA,"NEFSC","NEFSC CRD 10-09 (2010)","50th Northeast Regional Stock Assessment Workshop (50th SAW): Assessment Summary Report",NA,"James Weinberg",3,2,2,4,2,NA,NA,NA,NA,NA,NA,NA,2009,0.100000001490116,"Apical_F","apical F (max F at age)",0.430000007152557,"Fmax",0.430000007152557,"Fmax as proxy",0.232999995350838,0.232999995350838,NA,NA,NA,2009,66062,"mt","Total stock biomass",26465,"0.5Bmax",52930,"Bmax",2.49600005149841,1.24800002574921,10745,"mt",NA
"320","Goosefish - Gulf of Maine / Northern Georges Bank","NEFMC / MAFMC","Monkfish","NEFSC","Northeast Shelf","Y",164499,"Lophius americanus","Goosefish","Gulf of Maine / Northern Georges Bank",2013,11,2011,"Full Update","Full acceptance","SCALE",NA,"NEFSC","""2013 Monkfish Operational Assessment"" A. Richards and P. Nitschke; NEFSC CRD13-23 (2013)","2013 Monkfish Operational Assessment",NA,"James Weinberg",3,2,2,4,2,NA,NA,NA,NA,NA,NA,NA,2011,0.0799999982118607,"apical F","Fully_Recruited_F",0.439999997615814,"Fmax",0.439999997615814,"Fmax as proxy",0.181999996304512,0.181999996304512,NA,NA,NA,2011,60500,"mt","Total stock biomass",23037,"0.5Bmax",46074,"Bmax",2.62599992752075,1.31299996376038,9383,"mt",NA
"321","Goosefish - Gulf of Maine / Northern Georges Bank","NEFMC / MAFMC","Monkfish","NEFSC","Northeast Shelf","Y",164499,"Lophius americanus","Goosefish","Gulf of Maine / Northern Georges Bank",2016,6,2015,"Benchmark","Full acceptance","Plan B Smooth","N/A","NEFSC",NA,"2016 Monkfish Operational Assessment",NA,"R Anne Richards",2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,2015,4628,"Metric Tons","Estimated Total Catch",17805,"2013 Estimated OFL",NA,NA,0.259999990463257,NA,NA,NA,NA,2015,24814,"Metric Tons","Area-swept Biomass",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","Goosefish - Gulf of Maine / Northern Georges Bank","NEFMC / MAFMC","Monkfish","NEFSC","Northeast Shelf","Y",164499,"Lophius americanus","Goosefish","Gulf of Maine / Northern Georges Bank",2019,9,2018,NA,"Full acceptance","Plan B Smooth","N / A","NEFSC",NA,"Monkfish Operational Assessment for 2019",NA,"NEFSC",NA,NA,NA,NA,NA,"Operational",2,5,3,NA,0,2,2018,8115,NA,NA,17805,"2013 Estimated OFL",NA,NA,0.456000000238419,NA,NA,NA,NA,2018,140801,"Metric Tons","Area-swept Biomass",NA,NA,NA,NA,NA,NA,NA,NA,NA
